Date,Earner ID,Earner Name,From User ID,Level,Amount (Tokens),Product ID
"3/1/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895252","2","21.69","69d4a7d897d64f202a893385"
"3/1/2026","69d4a8ed97d64f202a8951ff","KANTIBHAI R PRAJAPATI ","69d4a8ed97d64f202a895252","1","43.37","69d4a7d897d64f202a893385"
"3/1/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895252","4","11.57","69d4a7d897d64f202a893385"
"3/1/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895252","3","14.46","69d4a7d897d64f202a893385"
"3/8/2026","69d4a8ed97d64f202a895252","Prajapati Lalchand ","69d4a8ed97d64f202a89545b","1","43.37","69d4a7d897d64f202a893386"
"3/8/2026","69d4a8ed97d64f202a8951ff","KANTIBHAI R PRAJAPATI ","69d4a8ed97d64f202a89545b","2","21.69","69d4a7d897d64f202a893386"
"3/8/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89545b","3","14.46","69d4a7d897d64f202a893386"
"3/8/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89545b","4","11.57","69d4a7d897d64f202a893386"
"3/8/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89545b","5","7.23","69d4a7d897d64f202a893386"
"3/11/2026","69d4a8ed97d64f202a8951ff","KANTIBHAI R PRAJAPATI ","69d4a8ed97d64f202a895252","1","1691.57","69d4a7d897d64f202a893388"
"3/11/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895252","2","845.78","69d4a7d897d64f202a893388"
"3/11/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895252","3","563.86","69d4a7d897d64f202a893388"
"3/11/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895252","4","451.08","69d4a7d897d64f202a893388"
"3/14/2026","69d4a8ed97d64f202a8951fa","GEETA MANISH SHAH","69d4a8ed97d64f202a895468","1","1734.94","69d4a7d897d64f202a893389"
"3/15/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895385","4","11.57","69d4a7d897d64f202a89338a"
"3/15/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895385","6","7.23","69d4a7d897d64f202a89338a"
"3/15/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895385","5","7.23","69d4a7d897d64f202a89338a"
"3/15/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a895385","3","14.46","69d4a7d897d64f202a89338a"
"3/15/2026","69d4a8ed97d64f202a895203","JIMY MAHESHBHAI VAIDYA","69d4a8ed97d64f202a895385","2","21.69","69d4a7d897d64f202a89338a"
"3/15/2026","69d4a8ed97d64f202a895283","JAYANTILAL MANILAL PRAJAPAT","69d4a8ed97d64f202a895385","1","43.37","69d4a7d897d64f202a89338a"
"3/18/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","69d4a8ed97d64f202a89546a","1","43.37","69d4a7d897d64f202a89338c"
"3/18/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89546a","2","21.69","69d4a7d897d64f202a89338c"
"3/19/2026","69d4a8ed97d64f202a8953dc","BHATT HETALBEN VIRALKUMAR","69d4a8ed97d64f202a89546c","1","1734.94","69d4a7d897d64f202a89338d"
"3/19/2026","69d4a8ed97d64f202a8953b3","BHATT VIRALKUMAR HARAVDANBHAI","69d4a8ed97d64f202a89546c","2","867.47","69d4a7d897d64f202a89338d"
"3/19/2026","69d4a8ed97d64f202a8953b1","Diwan Aiyubsha Rahimsha","69d4a8ed97d64f202a89546c","3","578.31","69d4a7d897d64f202a89338d"
"3/19/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89546c","4","462.65","69d4a7d897d64f202a89338d"
"3/19/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89546c","5","289.16","69d4a7d897d64f202a89338d"
"3/19/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89546c","6","289.16","69d4a7d897d64f202a89338d"
"3/21/2026","69d4a8ed97d64f202a8951fe","HEMANGINIBEN DILIPBHAI GANDHI","69d4a8ed97d64f202a89546b","4","462.65","69d4a7d897d64f202a89338e"
"3/21/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89546b","8","173.49","69d4a7d897d64f202a89338e"
"3/21/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89546b","7","173.49","69d4a7d897d64f202a89338e"
"3/21/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89546b","6","289.16","69d4a7d897d64f202a89338e"
"3/21/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a89546b","5","289.16","69d4a7d897d64f202a89338e"
"3/21/2026","69d4a8ed97d64f202a8953c2","Vyas Urmilaben Rashiklal","69d4a8ed97d64f202a89546b","1","1734.94","69d4a7d897d64f202a89338e"
"3/21/2026","69d4a8ed97d64f202a89538f","MEHTA NEHALKUMAR SHARADKUMAR","69d4a8ed97d64f202a89546b","2","867.47","69d4a7d897d64f202a89338e"
"3/21/2026","69d4a8ed97d64f202a895287","GANDHI AXTA DILIPKUMAR","69d4a8ed97d64f202a89546b","3","578.31","69d4a7d897d64f202a89338e"
"3/21/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","69d4a8ed97d64f202a89546e","1","1734.94","69d4a7d897d64f202a89338f"
"3/21/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89546e","2","867.47","69d4a7d897d64f202a89338f"
"3/22/2026","69d4a8ed97d64f202a8953dc","BHATT HETALBEN VIRALKUMAR","69d4a8ed97d64f202a89540d","1","86.75","69d4a7d897d64f202a893392"
"3/22/2026","69d4a8ed97d64f202a8953b3","BHATT VIRALKUMAR HARAVDANBHAI","69d4a8ed97d64f202a89540d","2","43.37","69d4a7d897d64f202a893392"
"3/22/2026","69d4a8ed97d64f202a8953b1","Diwan Aiyubsha Rahimsha","69d4a8ed97d64f202a89540d","3","28.92","69d4a7d897d64f202a893392"
"3/22/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89540d","4","23.13","69d4a7d897d64f202a893392"
"3/22/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89540d","5","14.46","69d4a7d897d64f202a893392"
"3/22/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89540d","6","14.46","69d4a7d897d64f202a893392"
"3/24/2026","69d4a8ed97d64f202a8953b1","Diwan Aiyubsha Rahimsha","69d4a8ed97d64f202a895470","3","578.31","69d4a7d897d64f202a893393"
"3/24/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895470","6","289.16","69d4a7d897d64f202a893393"
"3/24/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895470","5","289.16","69d4a7d897d64f202a893393"
"3/24/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895470","4","462.65","69d4a7d897d64f202a893393"
"3/24/2026","69d4a8ed97d64f202a8953b3","BHATT VIRALKUMAR HARAVDANBHAI","69d4a8ed97d64f202a895470","2","867.47","69d4a7d897d64f202a893393"
"3/24/2026","69d4a8ed97d64f202a8953dc","BHATT HETALBEN VIRALKUMAR","69d4a8ed97d64f202a895470","1","1734.94","69d4a7d897d64f202a893393"
"3/25/2026","69d4a8ed97d64f202a895470","Bhatt Paras Haravadanbhai","69d4a8ed97d64f202a895471","1","1734.94","69d4a7d897d64f202a893395"
"3/25/2026","69d4a8ed97d64f202a8953dc","BHATT HETALBEN VIRALKUMAR","69d4a8ed97d64f202a895471","2","867.47","69d4a7d897d64f202a893395"
"3/25/2026","69d4a8ed97d64f202a8953b3","BHATT VIRALKUMAR HARAVDANBHAI","69d4a8ed97d64f202a895471","3","578.31","69d4a7d897d64f202a893395"
"3/25/2026","69d4a8ed97d64f202a8953b1","Diwan Aiyubsha Rahimsha","69d4a8ed97d64f202a895471","4","462.65","69d4a7d897d64f202a893395"
"3/25/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895471","5","289.16","69d4a7d897d64f202a893395"
"3/25/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895471","6","289.16","69d4a7d897d64f202a893395"
"3/25/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895471","7","173.49","69d4a7d897d64f202a893395"
"3/25/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895385","5","289.16","69d4a7d897d64f202a893396"
"3/25/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895385","6","289.16","69d4a7d897d64f202a893396"
"3/25/2026","69d4a8ed97d64f202a895203","JIMY MAHESHBHAI VAIDYA","69d4a8ed97d64f202a895385","2","867.47","69d4a7d897d64f202a893396"
"3/25/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a895385","3","578.31","69d4a7d897d64f202a893396"
"3/25/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895385","4","462.65","69d4a7d897d64f202a893396"
"3/25/2026","69d4a8ed97d64f202a895283","JAYANTILAL MANILAL PRAJAPAT","69d4a8ed97d64f202a895385","1","1734.94","69d4a7d897d64f202a893396"
"3/27/2026","69d4a8ed97d64f202a89546e","Bhandari Yashwant Om Prakash","69d4a8ed97d64f202a895472","1","1440.00","69d4a7d897d64f202a893397"
"3/27/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","69d4a8ed97d64f202a895472","2","720.00","69d4a7d897d64f202a893397"
"3/27/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895472","3","480.00","69d4a7d897d64f202a893397"
"3/31/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","69d4a8ed97d64f202a895352","1","1116.00","69d4a7d897d64f202a893398"
"3/31/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895352","2","558.00","69d4a7d897d64f202a893398"
"4/1/2026","69d4a8ed97d64f202a895387","SINDHA CHIMANBHAI KARSHANBHAI","69d4a8ed97d64f202a895476","1","36.00","69d4a7d897d64f202a893399"
"4/1/2026","69d4a8ed97d64f202a895287","GANDHI AXTA DILIPKUMAR","69d4a8ed97d64f202a895476","2","18.00","69d4a7d897d64f202a893399"
"4/1/2026","69d4a8ed97d64f202a8951fe","HEMANGINIBEN DILIPBHAI GANDHI","69d4a8ed97d64f202a895476","3","12.00","69d4a7d897d64f202a893399"
"4/1/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a895476","4","9.60","69d4a7d897d64f202a893399"
"4/1/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895476","5","6.00","69d4a7d897d64f202a893399"
"4/1/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895476","6","6.00","69d4a7d897d64f202a893399"
"4/1/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895476","7","3.60","69d4a7d897d64f202a893399"
"4/2/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","69d4a8ed97d64f202a8953c3","1","1404.00","69d4a7d897d64f202a89339a"
"4/2/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a8953c3","2","702.00","69d4a7d897d64f202a89339a"
"4/2/2026","69d4a8ed97d64f202a8953a4","PATEL NIRAVKUMAR RAMCHANDRA","69d4a8ed97d64f202a895474","1","36.00","69d4a7d897d64f202a89339b"
"4/2/2026","69d4a8ed97d64f202a895384","PANCHAL SONALBEN NAITIKKUMAR","69d4a8ed97d64f202a895474","2","18.00","69d4a7d897d64f202a89339b"
"4/2/2026","69d4a8ed97d64f202a8951ff","KANTIBHAI R PRAJAPATI ","69d4a8ed97d64f202a895474","3","12.00","69d4a7d897d64f202a89339b"
"4/2/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895474","4","9.60","69d4a7d897d64f202a89339b"
"4/2/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895474","5","6.00","69d4a7d897d64f202a89339b"
"4/2/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895474","6","6.00","69d4a7d897d64f202a89339b"
"4/2/2026","69d4a8ed97d64f202a89546e","Bhandari Yashwant Om Prakash","69d4a8ed97d64f202a895479","1","1440.00","69d4a7d897d64f202a89339c"
"4/2/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","69d4a8ed97d64f202a895479","2","720.00","69d4a7d897d64f202a89339c"
"4/2/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895479","3","480.00","69d4a7d897d64f202a89339c"
"4/2/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895478","3","480.00","69d4a7d897d64f202a89339f"
"4/2/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","69d4a8ed97d64f202a895478","2","720.00","69d4a7d897d64f202a89339f"
"4/2/2026","69d4a8ed97d64f202a89546e","Bhandari Yashwant Om Prakash","69d4a8ed97d64f202a895478","1","1440.00","69d4a7d897d64f202a89339f"
"4/2/2026","69d4a8ed97d64f202a895474","PARMAR BANKIMCHANDRA NATHABAHI","69d4a8ed97d64f202a895475","1","36.00","69d4a7d897d64f202a8933a0"
"4/2/2026","69d4a8ed97d64f202a8953a4","PATEL NIRAVKUMAR RAMCHANDRA","69d4a8ed97d64f202a895475","2","18.00","69d4a7d897d64f202a8933a0"
"4/2/2026","69d4a8ed97d64f202a895384","PANCHAL SONALBEN NAITIKKUMAR","69d4a8ed97d64f202a895475","3","12.00","69d4a7d897d64f202a8933a0"
"4/2/2026","69d4a8ed97d64f202a8951ff","KANTIBHAI R PRAJAPATI ","69d4a8ed97d64f202a895475","4","9.60","69d4a7d897d64f202a8933a0"
"4/2/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895475","5","6.00","69d4a7d897d64f202a8933a0"
"4/2/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895475","6","6.00","69d4a7d897d64f202a8933a0"
"4/2/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895475","7","3.60","69d4a7d897d64f202a8933a0"
"4/2/2026","69d4a8ed97d64f202a895203","JIMY MAHESHBHAI VAIDYA","69d4a8ed97d64f202a89547d","1","1440.00","69d4a7d897d64f202a8933a1"
"4/2/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a89547d","2","720.00","69d4a7d897d64f202a8933a1"
"4/2/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89547d","3","480.00","69d4a7d897d64f202a8933a1"
"4/2/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89547d","4","384.00","69d4a7d897d64f202a8933a1"
"4/2/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89547d","5","240.00","69d4a7d897d64f202a8933a1"
"4/3/2026","69d4a8ed97d64f202a8953b1","Diwan Aiyubsha Rahimsha","69d4a8ed97d64f202a89547f","1","1440.00","69d4a7d897d64f202a8933a2"
"4/3/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89547f","4","384.00","69d4a7d897d64f202a8933a2"
"4/3/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89547f","3","480.00","69d4a7d897d64f202a8933a2"
"4/3/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89547f","2","720.00","69d4a7d897d64f202a8933a2"
"4/3/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a8952d9","1","216.00","69d4a7d897d64f202a8933a3"
"4/3/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a8952d9","2","108.00","69d4a7d897d64f202a8933a3"
"4/3/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a8952d9","3","72.00","69d4a7d897d64f202a8933a3"
"4/3/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a895201","1","36.00","69d4a7d897d64f202a8933a5"
"4/3/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a895201","2","18.00","69d4a7d897d64f202a8933a5"
"4/3/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a895201","3","12.00","69d4a7d897d64f202a8933a5"
"4/6/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89547a","5","6.00","69d4a7d897d64f202a8933a6"
"4/6/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a89547a","2","18.00","69d4a7d897d64f202a8933a6"
"4/6/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89547a","4","9.60","69d4a7d897d64f202a8933a6"
"4/6/2026","69d4a8ed97d64f202a895204","Ripalkumar Doshi ","69d4a8ed97d64f202a89547a","1","36.00","69d4a7d897d64f202a8933a6"
"4/6/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89547a","3","12.00","69d4a7d897d64f202a8933a6"
"4/6/2026","69d4a8ed97d64f202a89547a","PARMAR KALPESH JASHBHAI","69d4a8ed97d64f202a89547b","1","36.00","69d4a7d897d64f202a8933a7"
"4/6/2026","69d4a8ed97d64f202a895204","Ripalkumar Doshi ","69d4a8ed97d64f202a89547b","2","18.00","69d4a7d897d64f202a8933a7"
"4/6/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a89547b","3","12.00","69d4a7d897d64f202a8933a7"
"4/6/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a89547b","4","9.60","69d4a7d897d64f202a8933a7"
"4/6/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a89547b","5","6.00","69d4a7d897d64f202a8933a7"
"4/6/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a89547b","6","6.00","69d4a7d897d64f202a8933a7"
"4/9/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","69d4a8ed97d64f202a8953c7","1","72.00","69fb2679b5a2342addcd04f4"
"4/9/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a8953c7","2","36.00","69fb2679b5a2342addcd04f4"
"4/14/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a8953b6","5","30.00","69fb2679b5a2342addcd04f5"
"4/14/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a8953b6","4","48.00","69fb2679b5a2342addcd04f5"
"4/14/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a8953b6","3","60.00","69fb2679b5a2342addcd04f5"
"4/14/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a8953b6","2","90.00","69fb2679b5a2342addcd04f5"
"4/14/2026","69d4a8ed97d64f202a895204","Ripalkumar Doshi ","69d4a8ed97d64f202a8953b6","1","180.00","69fb2679b5a2342addcd04f5"
"4/15/2026","69d4a8ed97d64f202a8953f1","Patel Prayag Dineshbhai","69d4a8ed97d64f202a8953f2","1","1008.00","69fb2679b5a2342addcd04f6"
"4/15/2026","69d4a8ed97d64f202a8953ef","Patel Het Hitendrabhai","69d4a8ed97d64f202a8953f2","2","504.00","69fb2679b5a2342addcd04f6"
"4/15/2026","69d4a8ed97d64f202a8952f6","HITENDRA PUNAMBHAI PATEL","69d4a8ed97d64f202a8953f2","3","336.00","69fb2679b5a2342addcd04f6"
"4/15/2026","69d4a8ed97d64f202a895287","GANDHI AXTA DILIPKUMAR","69d4a8ed97d64f202a8953f2","4","268.80","69fb2679b5a2342addcd04f6"
"4/15/2026","69d4a8ed97d64f202a8951fe","HEMANGINIBEN DILIPBHAI GANDHI","69d4a8ed97d64f202a8953f2","5","168.00","69fb2679b5a2342addcd04f6"
"4/15/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69d4a8ed97d64f202a8953f2","6","168.00","69fb2679b5a2342addcd04f6"
"4/15/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69d4a8ed97d64f202a8953f2","7","100.80","69fb2679b5a2342addcd04f6"
"4/15/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69d4a8ed97d64f202a8953f2","8","100.80","69fb2679b5a2342addcd04f6"
"4/15/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69d4a8ed97d64f202a8953f2","9","100.80","69fb2679b5a2342addcd04f6"
"4/15/2026","69d4a8ed97d64f202a895326","NITI VIKAS SHAH","69fb2639b5a2342addcd04e6","1","1440.00","69fb2679b5a2342addcd04f7"
"4/15/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69fb2639b5a2342addcd04e6","2","720.00","69fb2679b5a2342addcd04f7"
"4/16/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69fb2639b5a2342addcd04e3","5","6.00","69fb2679b5a2342addcd04f8"
"4/16/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69fb2639b5a2342addcd04e3","4","9.60","69fb2679b5a2342addcd04f8"
"4/16/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69fb2639b5a2342addcd04e3","2","18.00","69fb2679b5a2342addcd04f8"
"4/16/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69fb2639b5a2342addcd04e3","3","12.00","69fb2679b5a2342addcd04f8"
"4/16/2026","69d4a8ed97d64f202a895204","Ripalkumar Doshi ","69fb2639b5a2342addcd04e3","1","36.00","69fb2679b5a2342addcd04f8"
"4/16/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69fb2639b5a2342addcd04e3","5","6.00","69e0c4feee6dca307284eecb"
"4/16/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69fb2639b5a2342addcd04e3","4","9.60","69e0c4feee6dca307284eecb"
"4/16/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69fb2639b5a2342addcd04e3","3","12.00","69e0c4feee6dca307284eecb"
"4/16/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69fb2639b5a2342addcd04e3","2","18.00","69e0c4feee6dca307284eecb"
"4/16/2026","69d4a8ed97d64f202a895204","Ripalkumar Doshi ","69fb2639b5a2342addcd04e3","1","36.00","69e0c4feee6dca307284eecb"
"4/16/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69fb2639b5a2342addcd04e3","5","6.00","69e0d3f904bf3dd3811e1f07"
"4/16/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69fb2639b5a2342addcd04e3","4","9.60","69e0d3f904bf3dd3811e1f07"
"4/16/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69fb2639b5a2342addcd04e3","3","12.00","69e0d3f904bf3dd3811e1f07"
"4/16/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69fb2639b5a2342addcd04e3","2","18.00","69e0d3f904bf3dd3811e1f07"
"4/16/2026","69d4a8ed97d64f202a895204","Ripalkumar Doshi ","69fb2639b5a2342addcd04e3","1","36.00","69e0d3f904bf3dd3811e1f07"
"4/21/2026","69d4a8ed97d64f202a8953b5","Solanki Dalpatsinh Gamirsinh","69fb2639b5a2342addcd04e4","1","1200.00","69fb2679b5a2342addcd04f9"
"4/21/2026","69d4a8ed97d64f202a895283","JAYANTILAL MANILAL PRAJAPAT","69fb2639b5a2342addcd04e4","2","600.00","69fb2679b5a2342addcd04f9"
"4/21/2026","69d4a8ed97d64f202a895203","JIMY MAHESHBHAI VAIDYA","69fb2639b5a2342addcd04e4","3","400.00","69fb2679b5a2342addcd04f9"
"4/21/2026","69d4a8ed97d64f202a8951fb","DILIPKUMAR DAHYABHAI GANDHI","69fb2639b5a2342addcd04e4","4","320.00","69fb2679b5a2342addcd04f9"
"4/21/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69fb2639b5a2342addcd04e4","5","200.00","69fb2679b5a2342addcd04f9"
"4/21/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69fb2639b5a2342addcd04e4","6","200.00","69fb2679b5a2342addcd04f9"
"4/21/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69fb2639b5a2342addcd04e4","7","120.00","69fb2679b5a2342addcd04f9"
"4/24/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69fb2639b5a2342addcd04e7","4","320.00","69fb2679b5a2342addcd04fa"
"4/24/2026","69d4a8ed97d64f202a8951f7","NIRMALABEN SURESHBHAI PATEL","69fb2639b5a2342addcd04e7","3","400.00","69fb2679b5a2342addcd04fa"
"4/24/2026","69d4a8ed97d64f202a8951f8","SURESHKUMAR HIRALAL PATEL","69fb2639b5a2342addcd04e7","2","600.00","69fb2679b5a2342addcd04fa"
"4/24/2026","69d4a8ed97d64f202a8951fc","OM","69fb2639b5a2342addcd04e7","1","1200.00","69fb2679b5a2342addcd04fa"
"4/27/2026","69d4a8ed97d64f202a8953c3","chawla Bhagvati bansilal","69fb2639b5a2342addcd04e8","1","1200.00","69fb2679b5a2342addcd04fb"
"4/27/2026","69d4a8ed97d64f202a8951f6","Dev Manish Shah","69fb2639b5a2342addcd04e8","3","400.00","69fb2679b5a2342addcd04fb"
